TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
3027000,GameOdd,GameOddId,integer,32,False,The unique ID of this odd,False,False
3027000,GameOdd,Sportsbook,string,25,False,Name of sportsbook,True,True
3027000,GameOdd,GameId,integer,32,False,The unique ID of the game associated with this GameOdd,False,False
3027000,GameOdd,Created,datetime,,False,The timestamp of when these odds were first created (in US Eastern Time),False,False
3027000,GameOdd,Updated,datetime,,False,The timestamp of when these odds were last updated (US Eastern Time). If these are the latest odds for this game; and they have not been updated within the last few minutes; then it indicates that there were problems connecting to the sportsbook,False,False
3027000,GameOdd,HomeMoneyLine,integer,32,True,The sportsbook's money line for the home team,True,True
3027000,GameOdd,AwayMoneyLine,integer,32,True,The sportsbook's money line for the away team,False,True
3027000,GameOdd,HomePointSpread,decimal,32,True,The sportsbook's point spread for the home team,True,True
3027000,GameOdd,AwayPointSpread,decimal,32,True,The sportsbook's point spread for the away team,True,True
3027000,GameOdd,HomePointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the home team,True,True
3027000,GameOdd,AwayPointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the away team,True,True
3027000,GameOdd,OverUnder,decimal,32,True,The sportsbook's total points scored over under for the game,True,True
3027000,GameOdd,OverPayout,integer,32,True,The sportsbook's payout for the over,True,True
3027000,GameOdd,UnderPayout,integer,32,True,The sportsbook's payout for the under,True,True
3027000,GameOdd,SportsbookId,integer,32,True,Unique ID of the Sportsbook,True,False
3027000,GameOdd,OddType,string,10,True,The market type of the odd (ex: live; pregame; 1st-half; 2nd-quarter),True,False
3027000,GameOdd,SportsbookUrl,string,500,True,The URL for sportsbook event,True,False
3027000,GameOdd,Unlisted,datetime,,True,The timestamp of when these odds were first made unavailable to be bet on any further (in US Eastern Time),False,False
3061000,GameOddOutcome,GameOddId,integer,32,False,The unique ID of this odd,False,False
3061000,GameOddOutcome,GameOddResultTypeId,integer,32,True,The GameOddResultType of this outcome as an integer,True,False
3061000,GameOddOutcome,GameOddResultType,string,100,True,The result/outcome of a bet (e.g. Won; Lost; Push; Not Resulted; Incomplete),False,False
3061000,GameOddOutcome,OddType,string,500,True,The market type of the odd (ex: live; pregame; 2nd quarter; etc),False,False
3061000,GameOddOutcome,GameOddType,string,100,True,The GameOddOutcomeType of this outcome as a string,True,False
3061000,GameOddOutcome,BetValue,decimal,32,True,The offered betting line from a sportsbook for a game (i.e. If a team won a game by 5 and the spread was -6.5; the actual value would be 5 and the bet value would be -6.5),False,False
3061000,GameOddOutcome,ActualValue,decimal,32,True,The value of the actual result that occured in game (i.e. If a team won a game by 5 and the spread was -6.5; the actual value would be 5 and the bet value would be -6.5),False,False
3062000,GameOddResult,GameOddID,integer,32,False,The unique ID of this odd,False,False
3062000,GameOddResult,Sportsbook,string,25,False,Name of sportsbook,True,True
3062000,GameOddResult,GameID,integer,32,False,The unique ID of the game associated with this GameOdd,False,False
3062000,GameOddResult,Created,datetime,,False,The timestamp of when these odds were first created (in US Eastern Time),False,False
3062000,GameOddResult,Updated,datetime,,False,The timestamp of when these odds were last updated (US Eastern Time). If these are the latest odds for this game; and they have not been updated within the last few minutes; then it indicates that there were problems connecting to the sportsbook,False,False
3062000,GameOddResult,HomeMoneyLine,integer,32,True,The sportsbook's money line for the home team,True,True
3062000,GameOddResult,AwayMoneyLine,integer,32,True,The sportsbook's money line for the away team,True,True
3062000,GameOddResult,HomePointSpread,decimal,32,True,The sportsbook's point spread for the home team,True,True
3062000,GameOddResult,AwayPointSpread,decimal,32,True,The sportsbook's point spread for the away team,True,True
3062000,GameOddResult,HomePointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the home team,True,True
3062000,GameOddResult,AwayPointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the away team,True,True
3062000,GameOddResult,OverUnder,decimal,32,True,The sportsbook's total points scored over under for the game,True,True
3062000,GameOddResult,OverPayout,integer,32,True,The sportsbook's payout for the over,True,True
3062000,GameOddResult,UnderPayout,integer,32,True,The sportsbook's payout for the under,True,True
3062000,GameOddResult,SportsbookID,integer,32,False,Unique ID of the Sportsbook,True,False
3062000,GameOddResult,SportsbookUrl,string,500,True,The URL for sportsbook event,True,False
3062000,GameOddResult,OddType,string,10,True,The market type of the odd (ex: live; pregame; 1st-half; 2nd-quarter),True,False
3062000,GameOddResult,GameOddOutcomeResults,GameOddOutcome[],,True,List of outcomes showing results of betting markets that were bet on for the given game,False,False
3063000,GameInfoResult,GameID,integer,32,False,The unique ID of the game.,True,False
3063000,GameInfoResult,Season,integer,32,False,The NBA season of the game,False,False
3063000,GameInfoResult,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar; 6=Exhibition),False,False
3063000,GameInfoResult,Day,date,,True,The day of the game,False,False
3063000,GameInfoResult,DateTime,datetime,,True,The date and time of the game,False,False
3063000,GameInfoResult,Status,string,20,False,Indicates the game's status. Possible values include: Scheduled; InProgress; Final; F/OT; Suspended; Postponed; Delayed; Canceled; Forfeit,True,False
3063000,GameInfoResult,AwayTeamID,integer,32,True,The unique ID of the away team,False,False
3063000,GameInfoResult,HomeTeamID,integer,32,True,The unique ID of the home team,False,False
3063000,GameInfoResult,AwayTeamName,string,50,True,The abbreviation [Key] of the away team,False,False
3063000,GameInfoResult,HomeTeamName,string,50,True,The abbreviation [Key] of the home team,False,False
3063000,GameInfoResult,GlobalGameID,integer,32,False,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
3063000,GameInfoResult,GlobalAwayTeamID,integer,32,True,A globally unique ID for the away team. This value is guaranteed to be unique across all sports/leagues.,False,False
3063000,GameInfoResult,GlobalHomeTeamID,integer,32,True,A globally unique ID for the home team. This value is guaranteed to be unique across all sports/leagues.,False,False
3063000,GameInfoResult,PregameOdds,GameOddResult[],,True,List of Pregame GameOdds from different sportsbooks with results,True,False
3063000,GameInfoResult,HomeTeamScore,integer,32,True,Total points scored by the home team in the game (updated after the game ends to allow for resolving bets),False,True
3063000,GameInfoResult,AwayTeamScore,integer,32,True,Total number of points the away team scored in the game (updated after game ends to allow for resolving bets),False,True
3063000,GameInfoResult,TotalScore,integer,32,True,The total amount of points scored in the game by both teams. Updated after the game ends to allow for resulting bets,False,True
3063000,GameInfoResult,HomeRotationNumber,integer,32,True,The rotation number of the home team for this game,False,True
3063000,GameInfoResult,AwayRotationNumber,integer,32,True,The rotation number of the away team for this game,False,True
3063000,GameInfoResult,AlternateMarketPregameOdds,GameOddResult[],,True,A list of Alternate Market Pregame GameOdds from different sportsbooks (such as 1st-half; 1st-qtr; etc),False,True
3063000,GameInfoResult,Quarter,string,10,True,The current quarter in the game. Possible values include: 1; 2; 3; 4; Half; OT; NULL,True,False
3063000,GameInfoResult,TimeRemainingMinutes,integer,32,True,The number of minutes remaining in the quarter,False,False
3063000,GameInfoResult,TimeRemainingSeconds,integer,32,True,The number of seconds remaining in the quarter,False,False
3063000,GameInfoResult,Quarters,Quarter[],,True,The details of the quarters (including overtime periods) for this game.,True,False
3063000,GameInfoResult,IsClosed,boolean,,False,Indicates whether the game is over and the final score has been verified and closed out. Note: it is recommend for bet resulting to use IsClosed = True rather than simply Final game status,False,False
3063000,GameInfoResult,LiveOdds,GameOddResult[],,True,List of Live Odds from different sportsbooks with results,False,False
3028000,GameInfo,GameId,integer,32,False,The unique ID of the game.,True,False
3028000,GameInfo,Season,integer,32,False,The NBA season of the game,False,False
3028000,GameInfo,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar; 6=Exhibition),False,False
3028000,GameInfo,Day,date,,True,The day of the game,False,False
3028000,GameInfo,DateTime,datetime,,True,The date and time of the game,False,False
3028000,GameInfo,Status,string,20,True,Indicates the game's status. Possible values include: Scheduled; InProgress; Final; F/OT; Suspended; Postponed; Delayed; Canceled; Forfeit,True,False
3028000,GameInfo,AwayTeamId,integer,32,True,The unique ID of the away team,False,False
3028000,GameInfo,HomeTeamId,integer,32,True,The unique ID of the home team,False,False
3028000,GameInfo,AwayTeamName,string,50,True,The abbreviation [Key] of the away team,False,False
3028000,GameInfo,HomeTeamName,string,50,True,The abbreviation [Key] of the home team,False,False
3028000,GameInfo,GlobalGameId,integer,32,False,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
3028000,GameInfo,GlobalAwayTeamId,integer,32,True,The rotation number of the home team for this game,False,False
3028000,GameInfo,GlobalHomeTeamId,integer,32,True,A globally unique ID for the home team. This value is guaranteed to be unique across all sports/leagues.,False,False
3028000,GameInfo,PregameOdds,GameOdd[],,True,List of Pregame GameOdds from different sportsbooks,True,False
3028000,GameInfo,LiveOdds,GameOdd[],,True,List of Live GameOdds from different sportsbooks,True,False
3028000,GameInfo,HomeTeamScore,integer,,True,Total points scored by the home team in the game (updated after the game ends to allow for resolving bets),False,True
3028000,GameInfo,AwayTeamScore,integer,,True,Total number of points the away team scored in the game (updated after game ends to allow for resolving bets),False,True
3028000,GameInfo,TotalScore,integer,,True,The total amount of points scored in the game by both teams. Updated after the game ends to allow for resulting bets,False,True
3028000,GameInfo,HomeRotationNumber,integer,32,True,The Rotation number of the home team for this game,True,True
3028000,GameInfo,AwayRotationNumber,integer,32,True,The rotation number of the away team for this game,False,True
3028000,GameInfo,AlternateMarketPregameOdds,GameOdd[],,True,A list of Alternate Market Pregame GameOdds from different sportsbooks (such as 1st-half; 1st-qtr; etc),False,True
3030000,Headshot,PlayerID,integer,32,False,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
3030000,Headshot,Name,string,100,True,The player's full name,False,False
3030000,Headshot,TeamID,integer,32,True,The unique ID of the team,False,False
3030000,Headshot,Team,string,10,True,The abbreviation [Key] of the player's team,False,False
3030000,Headshot,Position,string,10,True,The player's primary position. Possible values: C; PF; PG; SF; SG,False,False
3030000,Headshot,PreferredHostedHeadshotUrl,string,500,True,The player's preferred hosted headshot URL. This returns the headshot with transparent background; if available.,True,False
3030000,Headshot,PreferredHostedHeadshotUpdated,datetime,,True,The last updated date of the player's preferred hosted headshot.,True,False
3030000,Headshot,HostedHeadshotWithBackgroundUrl,string,500,True,The player's hosted headshot URL.,True,False
3030000,Headshot,HostedHeadshotWithBackgroundUpdated,datetime,,True,The last updated date of the player's hosted headshot.,True,False
3030000,Headshot,HostedHeadshotNoBackgroundUrl,string,500,True,The player's transparent background hosted headshot URL.,True,False
3030000,Headshot,HostedHeadshotNoBackgroundUpdated,datetime,,True,The last updated date of the player's transparent background hosted headshot.,True,False
3031000,BettingEvent,BettingEventID,int,32,False,The unique ID associated with the betting event,False,False
3031000,BettingEvent,Name,string,32,True,The name of this betting event,False,False
3031000,BettingEvent,Season,int,32,True,The NBA season of the BettingEvent,False,False
3031000,BettingEvent,BettingEventTypeID,int,32,False,The ID associated with the type of betting event,False,False
3031000,BettingEvent,BettingEventType,string,32,False,Indicates the type of betting event - Game or Future,False,False
3031000,BettingEvent,StartDate,datetime,,True,The furthest forward time any sportsbook has an event or market set to start for this betting event,False,False
3031000,BettingEvent,Created,datetime,,True,The date and time when this betting event was created (in US Eastern Time),False,False
3031000,BettingEvent,Updated,datetime,,True,The timestamp of the last time this betting event was updated (in US Eastern Time),False,False
3031000,BettingEvent,GameID,int,32,True,The unique ID of the game associated with this BettingEvent,False,False
3031000,BettingEvent,GlobalGameID,int,32,True,The GlobalGameID of the game tied to this event,False,False
3031000,BettingEvent,GameStatus,string,32,True,The status of the game in tied to this event,False,True
3031000,BettingEvent,Quarter,string,32,True,The current quarter in the game tied to this betting event. Possible values include: 1; 2; 3; 4; Half; OT; NULL,False,True
3031000,BettingEvent,AwayTeam,string,32,True,The abbreviation [Key] of the away team tied to the event,False,False
3031000,BettingEvent,HomeTeam,string,32,True,The abbreviation [Key] of the home team,False,False
3031000,BettingEvent,AwayTeamID,int,32,True,The unique ID of the away team tied to the event,False,False
3031000,BettingEvent,HomeTeamID,int,32,True,The unique ID of the home team tied to the event,False,False
3031000,BettingEvent,GlobalAwayTeamID,int,32,True,A globally unique ID for the away team. This value is guaranteed to be unique across all sports/leagues,False,False
3031000,BettingEvent,GlobalHomeTeamID,int,32,True,A globally unique ID for the home team. This value is guaranteed to be unique across all sports/leagues,False,False
3031000,BettingEvent,AwayTeamScore,int,32,True,Total number of points the away team scored in the game tied to the event (post-game),False,True
3031000,BettingEvent,HomeTeamScore,int,32,True,Total points scored by the home team in the game (post-game),False,True
3031000,BettingEvent,TotalScore,int,32,True,The total amount of points scored in the game by both teams. Updated after the game ends to allow for resulting bets,False,True
3031000,BettingEvent,AwayRotationNumber,int,32,True,Rotation number of away team for this event Note: if the betting event is a future this field will be NULL,False,False
3031000,BettingEvent,HomeRotationNumber,int,32,True,The rotation number of the home team for this event Note: If betting event is a future this field will be NULL,False,False
3031000,BettingEvent,BettingMarkets,BettingMarket[],32,True,The list of betting markets for this event,False,False
3031000,BettingEvent,GameStartTime,datetime,32,True,The date and time that the game started (in US Eastern Time),False,False
3032000,BettingMarket,BettingMarketID,int,32,False,The unique ID associated with the betting market,False,False
3032000,BettingMarket,BettingEventID,int,32,False,The unique ID associated with the betting event,False,False
3032000,BettingMarket,BettingMarketTypeID,int,32,True,Unique ID that distinguishes the different types of Market Types,False,True
3032000,BettingMarket,BettingMarketType,string,32,True,The name of the market type within a market (e.g. Player Prop; Team Prop; Game Prop; etc.),False,True
3032000,BettingMarket,BettingBetTypeID,int,32,True,The ID associated with the name of the bet type within a market,False,True
3032000,BettingMarket,BettingBetType,string,32,True,The name of the bet type within a market (e.g. Total Points; Moneyline; Spread; etc.),False,True
3032000,BettingMarket,BettingPeriodTypeID,int,32,True,The BettingPeriodTypeID of this type of market which we can result,False,True
3032000,BettingMarket,BettingPeriodType,string,32,True,The name of the period type of this market (e.g. Full Game; 1st Half; 2nd Quarter; Regular Season),False,True
3032000,BettingMarket,Name,string,32,True,The generic name of this market,False,False
3032000,BettingMarket,TeamID,int,32,True,The unique ID of the team tied to this market (if applicable),False,True
3032000,BettingMarket,TeamKey,string,32,True,The abbreviation [Key] of the team associated with this market (if applicable),False,True
3032000,BettingMarket,PlayerID,int,32,True,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,True
3032000,BettingMarket,PlayerName,string,32,True,The name of the player tied to this market (if applicable),False,True
3032000,BettingMarket,Created,datetime,32,True,The date and time when this betting market was created (in US Eastern Time),False,False
3032000,BettingMarket,Updated,datetime,32,True,The timestamp of the last time this betting market was updated (in US Eastern Time),False,False
3032000,BettingMarket,AvailableSportsbooks,Sportsbook[],32,True,A list of sportsbooks that have odds available in a given market,False,False
3032000,BettingMarket,AnyBetsAvailable,bool,32,True,A field that returns "True" if there are any available bets to make within the market in question. If there are no bets available to make; the field returns "False",False,False
3032000,BettingMarket,BettingOutcomes,BettingOutcome[],32,True,The list of betting outcomes from each sportsbook in this market,True,False
3032000,BettingMarket,ConsensusOutcomes,ConsensusOutcome[],32,True,The single set of consensus outcomes of this market,False,False
3032000,BettingMarket,IsArchived,bool,,False,Indicates whether a BettingOutcome has been archived or not,False,False
3032000,BettingMarket,ArchiveLocation,string,,False,If IsArchived is true; this returns the URL that can be used to retrieve the archived BettingOutcomes. An API Key and Sportsbook Grouping will be required to retrieve this information. If IsArchived is false; this returns an empty string,False,False
3033000,BettingOutcome,BettingOutcomeID,int,32,True,The unique ID associated with this specific outcome,False,False
3033000,BettingOutcome,BettingMarketID,int,32,True,The unique ID associated with the betting market,False,False
3033000,BettingOutcome,SportsBook,Sportsbook,32,True,The sportsbook offering this outcome for betting,True,False
3033000,BettingOutcome,BettingOutcomeTypeID,int,32,True,The BettingOutcomeTypeID of this outcome,True,True
3033000,BettingOutcome,BettingOutcomeType,string,32,True,The name of outcome type (e.g. Home; Away; Under; Over),False,True
3033000,BettingOutcome,PayoutAmerican,int,32,True,The american odds payout ,True,True
3033000,BettingOutcome,PayoutDecimal,decimal,32,True,The decimal odds payout,True,True
3033000,BettingOutcome,Value,decimal,32,True,The number associated with the outcome of a market (e.g. the spread; game total; etc.),False,True
3033000,BettingOutcome,Participant,string,32,True,The name of the participant (typically team or player) associated with the outcome. NOTE: this is provided by the sportsbook. In the case of Player odds; we highly recommend using PlayerID as names of players can be inconsistent between sportsbooks.,False,False
3033000,BettingOutcome,IsAvailable,bool,32,True,Indicates whether a BettingOutcome is available for betting or not,False,False
3033000,BettingOutcome,IsAlternate,bool,32,True,Is this an alternate value or the core value,False,False
3033000,BettingOutcome,Created,datetime,32,True,The date and time when this betting outcome was created (in US Eastern Time),False,False
3033000,BettingOutcome,Updated,datetime,32,True,The timestamp of the last time this betting outcome was updated (in US Eastern Time),False,False
3033000,BettingOutcome,Unlisted,datetime,32,True,The timestamp of when these odds were first made unavailable to be bet on any further (in US Eastern Time),False,False
3033000,BettingOutcome,TeamID,int,32,True,The unique ID of the team tied to this outcome (if applicable),False,True
3033000,BettingOutcome,PlayerID,int,32,True,The player's unique PlayerID as assigned by SportsDataIO (where applicable). Note: this ID will stay with the player throughout their entire career,False,True
3033000,BettingOutcome,GlobalTeamID,int,32,True,A globally unique ID for this team (where applicable). This value is guaranteed to be unique across all sports/leagues.,False,True
3033000,BettingOutcome,SportsbookUrl,string,500,True,The URL for sportsbook event,True,True
3033000,BettingOutcome,IsInPlay,bool,1,True,Was this outcome created after the start time of the game (only applies when the betting event is of type game),True,False
3033000,BettingOutcome,SportsbookMarketID,string,100,True,The market ID on the given sportsbook for deeplinking (when available),False,True
3033000,BettingOutcome,SportsbookOutcomeID,string,100,True,The outcome ID on the given sportsbook for deeplinking (when available),False,True
3034000,Sportsbook,SportsbookID,int,32,False,The unique identifier of the sportsbook,True,False
3034000,Sportsbook,Name,string,32,False,The name of the sportsbooks,True,True
3035000,ConsensusOutcome,NumberOfSportsbooks,int,32,False,The number of sportsbooks odds that went into creating this consensus outcome,True,True
3035000,ConsensusOutcome,BettingOutcomeID,int,32,True,The unique ID associated with this specific outcome,False,False
3035000,ConsensusOutcome,BettingMarketID,int,32,True,The unique ID associated with the betting market,False,False
3035000,ConsensusOutcome,SportsBook,Sportsbook,32,True,The sportsbook offering this outcome for betting,True,False
3035000,ConsensusOutcome,BettingOutcomeTypeID,int,32,True,The BettingOutcomeTypeID of this outcome,True,True
3035000,ConsensusOutcome,BettingOutcomeType,string,32,True,The name of outcome type (e.g. Home; Away; Under; Over),False,True
3035000,ConsensusOutcome,PayoutAmerican,int,32,True,The american odds payout ,True,True
3035000,ConsensusOutcome,PayoutDecimal,decimal,32,True,The decimal odds payout,True,True
3035000,ConsensusOutcome,Value,decimal,32,True,The number associated with the outcome of a market (e.g. the spread; game total; etc.),False,True
3035000,ConsensusOutcome,Participant,string,32,True,The name of the participant (typically team or player) associated with the outcome. NOTE: this is provided by the sportsbook. In the case of Player odds; we highly recommend using PlayerID as names of players can be inconsistent between sportsbooks.,False,False
3035000,ConsensusOutcome,IsAvailable,bool,32,True,Indicates whether a BettingOutcome is available for betting or not,False,False
3035000,ConsensusOutcome,IsAlternate,bool,32,True,Is this an alternate value or the core value,False,False
3035000,ConsensusOutcome,Created,datetime,32,True,The date and time when this betting outcome was created (in US Eastern Time),False,False
3035000,ConsensusOutcome,Updated,datetime,32,True,The timestamp of the last time this betting outcome was updated (in US Eastern Time),False,False
3035000,ConsensusOutcome,Unlisted,datetime,32,True,The timestamp of when these odds were first made unavailable to be bet on any further (in US Eastern Time),False,False
3035000,ConsensusOutcome,TeamID,int,32,True,The unique ID of the team tied to this outcome (if applicable),False,True
3035000,ConsensusOutcome,PlayerID,int,32,True,The player's unique PlayerID as assigned by SportsDataIO (where applicable). Note: this ID will stay with the player throughout their entire career,False,True
3035000,ConsensusOutcome,GlobalTeamID,int,32,True,A globally unique ID for this team (where applicable). This value is guaranteed to be unique across all sports/leagues.,False,True
3035000,ConsensusOutcome,SportsbookUrl,string,500,True,The URL for sportsbook event,True,True
3035000,ConsensusOutcome,IsInPlay,bool,1,True,Was this outcome created after the start time of the game (only applies when the betting event is of type game),True,False
3035000,ConsensusOutcome,SportsbookMarketID,string,100,True,The market ID on the given sportsbook for deeplinking (when available),False,True
3035000,ConsensusOutcome,SportsbookOutcomeID,string,100,True,The outcome ID on the given sportsbook for deeplinking (when available),False,True
3036000,TeamTrends,Team,string,50,True,The abbreviation [Key] of the team,False,False
3036000,TeamTrends,TeamID,integer,32,True,The unique ID of the team,False,False
3036000,TeamTrends,UpcomingGame,Game,,True,Next scheduled game for the team,False,False
3036000,TeamTrends,TeamGameTrends,TeamGameTrends[],,True,The collection of Game Trends for this team,True,False
3037000,TeamGameTrends,Scope,string,50,False,The type of Trend (e.g. Last 5 games; Last 10 games; Last 5 home games; etc.),False,False
3037000,TeamGameTrends,TeamID,integer,32,False,The unique ID of the team,False,False
3037000,TeamGameTrends,Team,string,50,False,The abbreviation [Key] of the team,False,False
3037000,TeamGameTrends,OpponentID,integer,32,True,The TeamID of the opponent team,False,False
3037000,TeamGameTrends,Opponent,string,50,True,Abbreviation [Key] of the opponent team (e.g. LAL; PHI; BOS; CHI; etc.),False,False
3037000,TeamGameTrends,Wins,integer,32,False,The total number of wins by the team relating to the scope. Examples of scopes include: Last 3 Games; Last 5 Home Games; Last 10 Games as Favorite; etc.,False,True
3037000,TeamGameTrends,Losses,integer,32,False,The total number of losses by the team relating to the scope. Examples of scopes include: Last 3 Games; Last 5 Home Games; Last 10 Games as Favorite; etc..,False,True
3037000,TeamGameTrends,Ties,integer,32,False,The total number of ties by the team relating to the scope. Examples of scopes include: Last 3 Games; Last 5 Home Games; Last 10 Games as Favorite; etc.,False,True
3037000,TeamGameTrends,WinsAgainstTheSpread,integer,32,True,How many games the given team has covered the spread in relating to the scope of the search. Examples of scopes include: Last 3 Games; Last 5 Home Games; Last 10 Games as Favorite; etc.,False,True
3037000,TeamGameTrends,LossesAgainstTheSpread,integer,32,True,The total number of losses against the point spread by the team relating to the scope. Examples of scopes include: Last 3 Games; Last 5 Home Games; Last 10 Games as Favorite; etc.,False,True
3037000,TeamGameTrends,PushesAgainstTheSpread,integer,32,True,Pushes against the spread relating to the scope. Examples of scopes include: Last 3 Games; Last 5 Home Games; Last 10 Games as Favorite; etc.,False,True
3037000,TeamGameTrends,Overs,integer,32,True,Amount of times the total score goes over the total points line,False,True
3037000,TeamGameTrends,Unders,integer,32,True,Amount of times the total score goes under the total points line,False,True
3037000,TeamGameTrends,OverUnderPushes,integer,32,True,Amount of times the total score pushes the total points line,False,True
3037000,TeamGameTrends,AverageScore,decimal,32,True,The average points per game scored by the given team over a certain scope (Last 3 Games; Last 5 Games; Last 10 Games; etc.),False,True
3037000,TeamGameTrends,AverageOpponentScore,decimal,32,True,The average points per game scored by the opposing teams of a given team over a certain scope (Last 3 Games; Last 5 Games; Last 10 Games; etc.),False,True
3038000,MatchupTrends,UpcomingGame,Game,,True,Next scheduled game for the team with a specified opposing team,False,False
3038000,MatchupTrends,TeamTrends,TeamTrends[],,True,The collection of team trends between each team,True,False
3038000,MatchupTrends,TeamMatchupTrends,TeamGameTrends[],,True,The collection of team game trends against opponent,True,False
3038000,MatchupTrends,OpponentMatchupTrends,TeamGameTrends[],,True,The collection of opponent game trends against team,True,False
3038000,MatchupTrends,PreviousGames,Game[],,True,The collection of last 10 game scores between each team,True,False
3039000,BettingEntityMetadata,RecordId,integer,32,False,The ID of the record. Unique only within the same entity type (i.e. BettingMarketType IDs overlap with BettingBetType IDs),False,False
3039000,BettingEntityMetadata,Name,string,100,False,A text value for the record (e.g. Moneyline; Player Prop; 3rd Quarter),False,False
3039000,BettingEntityMetadata,Active,bool,32,True,Whether or not this market is currently is use. Note: Active = True & Inactive = False,False,False
3040000,BettingEntityMetadataCollection,BettingBetTypes,BettingEntityMetadata[],32,True,The list of the bet types that can be found within a market,False,False
3040000,BettingEntityMetadataCollection,BettingMarketTypes,BettingEntityMetadata[],32,True,A list of the possible Market Types within a Betting Event (e.g. Game Line; Team prop; Player Future; etc.),False,False
3040000,BettingEntityMetadataCollection,BettingPeriodTypes,BettingEntityMetadata[],32,True,A list of the possible BettingPeriodTypes (e.g. Full Game; Regulation Time; 1st Half),False,False
3040000,BettingEntityMetadataCollection,BettingEventTypes,BettingEntityMetadata[],32,True,A list of the possible BettingEventTypes (e.g. Game; Future),False,False
3040000,BettingEntityMetadataCollection,BettingOutcomeTypes,BettingEntityMetadata[],32,True,A list of the possible BettingOutcomeTypes (e.g. Home; Away; Under; Over),False,False
3040000,BettingEntityMetadataCollection,ResultedMarketMetaData,BettingResultingMetadata[],32,True,A list of the combinations of MarketType; BetType; & PeriodType which we willl provide automated resulting for,False,False
3040000,BettingEntityMetadataCollection,BettingResultTypes,BettingEntityMetadata[],32,True,A list of the possible BettingResultTypes (e.g. Win; Loss; Push; Not Resulted; Incomplete),False,False
3041000,BettingMarketResult,BettingMarketID,integer,32,False,The unique ID associated with the betting market,False,False
3041000,BettingMarketResult,BettingMarketTypeID,integer,32,False,The unique ID that distinguishes the different types of Market Types,False,False
3041000,BettingMarketResult,BettingMarketType,string,100,False,The name of the market type within a market (e.g. Player Prop; Team Prop; Game Prop; etc.),False,False
3041000,BettingMarketResult,BettingBetTypeID,integer,32,False,The unique ID associated with the name of the bet type within a market,False,False
3041000,BettingMarketResult,BettingBetType,string,100,False,The name of the bet type within a market (e.g. Total Points; Moneyline; Spread; etc.),False,False
3041000,BettingMarketResult,BettingPeriodTypeID,integer,32,False,The BettingPeriodTypeID of this type of market which we can result,False,False
3041000,BettingMarketResult,BettingPeriodType,string,100,False,The name of the period type of this market (e.g. Full Game; 1st Half; 2nd Quarter; Regular Season),False,False
3041000,BettingMarketResult,Name,string,100,True,The generic name of this market,True,False
3041000,BettingMarketResult,TeamID,integer,32,True,The unique ID of the team tied to this market result (if applicable),False,False
3041000,BettingMarketResult,TeamKey,string,10,True,The abbreviation [Key] of the team associated with this market,False,False
3041000,BettingMarketResult,PlayerID,integer,32,True,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
3041000,BettingMarketResult,PlayerName,string,100,True,The name of the player tied to this market (if applicable),True,False
3041000,BettingMarketResult,BettingOutcomeResults,BettingOutcomeResult[],,True,The list of outcomes under this market with results,True,False
3041000,BettingMarketResult,IsMarketResultingSupported,bool,32,False,Indicates whether resulting is supported for this kind of BettingMarket,True,False
3042000,BettingOutcomeResult,BettingOutcomeID,integer,32,False,The unique ID associated with this specific outcome,False,False
3042000,BettingOutcomeResult,BettingResultTypeID,integer,32,True,The BettingResultType of this outcome,True,True
3042000,BettingOutcomeResult,BettingResultType,string,100,True,The string identifier of the BettingResultType of this outcome (e.g. Won; Lost; Push; Not Resulted; Incomplete),True,True
3042000,BettingOutcomeResult,BettingOutcomeTypeID,int,32,True,The BettingOutcomeTypeID of this outcome,True,False
3042000,BettingOutcomeResult,BettingOutcomeType,string,32,True,The name of outcome type (e.g. Home; Away; Under; Over),False,False
3042000,BettingOutcomeResult,BetValue,decimal,32,True,The offered betting line from a sportsbook for a game (i.e. If a team won a game by 5 and the spread was -6.5; the actual value would be 5 and the bet value would be -6.5),False,True
3042000,BettingOutcomeResult,ActualValue,decimal,32,True,The value of the actual result that occurred in game (i.e. If a team won a game by 5 and the spread was -6.5; the actual value would be 5 and the bet value would be -6.5),False,True
3043000,BettingResultingMetadata,BettingMarketTypeId,integer,32,False,The unique ID that distinguishes the different types of Market Types,False,False
3043000,BettingResultingMetadata,BettingBetTypeId,integer,32,False,The ID associated with the name of the bet type within a market,False,False
3043000,BettingResultingMetadata,BettingPeriodTypeId,integer,32,False,The BettingPeriodTypeID of this type of market which we can result,True,False
